Station,KGE,NSE,RMSE,r,Beta,Gamma
1824,0.30580545736989906,-0.7972922649711973,19.284967720381992,0.40572032387868934,1.355492894652569,0.951394121568451
1122,0.2608258218637436,0.3724224397109176,3.361795970605812,0.7531871117282477,0.8411972436535603,0.3215874791963675
4314,-0.9616549293763403,-6.080480080960264,37.02480744783817,0.47185308442004187,2.5055418494648025,2.141268871484706
5189,-5.611817326444482,-12.56114472472391,1.7199446884926866,0.4324847542278616,7.565734697569973,0.4659750144296695
1586,-0.4044366537543804,-0.024399019101951636,0.5186086075187906,0.5618186175814079,0.09440784699160117,0.0200294683409372
71,0.44056085248272314,0.5338884233059897,16.883886323050625,0.7967637253380969,1.1341132805204488,0.4963326450677468
482,0.8585748026568054,0.7243888439122095,169.60760103772924,0.8730561865773971,0.9678413725157481,1.053405780170484
3192,0.4977895548045389,0.33057223690822635,7.825824411269945,0.8137384347879366,1.465554049842929,0.972046694953492
3200,0.38879552783042226,0.5420426909307148,5.868733729253816,0.8233698020751964,1.3587648252542042,0.537765773507135
215,0.6165836751005052,0.6716604944288855,25.977736817994177,0.842854818408092,1.0353702954794637,0.6520597575738376
4317,-0.11459949562411276,0.02180612991327302,4.264857564854614,0.40951849211566704,0.43504839786051486,0.24204662957923317
8034,0.4211617007239624,0.5524357350557254,10.115106812081315,0.8432920095338331,0.922416437426541,0.4482054972625756
51,0.654331541004681,0.7142673230614011,23.290689700395866,0.8668335351377543,1.1134653691699217,0.7018742108112346
1694,-46.737690088620056,-4.462399995797033,1.7350942136840797,0.3523762461811304,48.72286405726698,1.997940199730584
4242,0.43028487509997104,0.4645074111716533,2.5780810261932445,0.7117544215396893,1.1823422546426423,0.5436655697739056
5066,0.4157865297477795,0.5062780107272845,6.630378001872744,0.781494430746653,0.9664182609753235,0.459229289038791
3189,0.228238742925698,0.38946630195720344,12.856200733943057,0.7521984923691051,1.348535780771578,0.35755727083364947
1522,0.5477500758318163,0.6146896990445072,4.644355144452392,0.8165174616442155,1.240323859983484,0.6636837881527495
539,0.11365317034157929,-0.9570735540214326,139.67246949888124,0.6331825347048227,1.6982793729671517,1.4043038051868377
799,0.5341515821923761,0.42302271204013064,33.94228038892521,0.6596443193554766,1.1021955028646928,0.6987877190068401
3153,0.3168335414662877,0.49891715149817606,21.034969391844022,0.8193389772497712,1.5315832147722432,0.6107734712320564
4468,0.45009597449555505,0.24554130567486887,14.682365377110955,0.6072628670570425,1.3678269248246826,0.8866186300675624
1235,0.29172677500711897,0.2021790698635294,8.648816321219478,0.5195450327007912,0.7654671115550039,0.5354482699666488
119,0.17522210300174368,-0.06496946952430482,6.075752256305923,0.7714747603398592,1.789326054379054,1.0707048378368575
1017,0.23441490951266408,0.2698261630404841,49.17622935655965,0.7806560000585536,0.7212081848021201,0.32155776646433615
257,0.4911619037941588,0.2069887349673335,49.222640268038006,0.7704444325484647,1.4441931165637631,1.0944082877705115
579,0.0869972875606363,-0.6004000423071614,17.41517854793104,0.6841474924288603,1.78364545339357,1.3459927018858127
4536,0.5792016718041316,0.47900505360412715,9.092640677992865,0.6924916227487958,0.9849025796959535,0.7131517843302284
699,-0.6782860596076661,-4.029693798978192,30.222235666987576,0.688834434390259,2.479755033428752,1.728110657588851
4281,-0.6415219255698432,-0.15871333744109584,10.702336229617096,0.7729905538275172,2.6158808249404304,1.1788577732859902
4212,0.5579153762161628,0.5957143568254752,149.45047320620532,0.7942866227338147,1.0308061405084683,0.6099079561093185
236,0.5274449931568831,0.5047942174235089,192.04417769262517,0.7243503469642031,0.9186187179575561,0.6248965606571019
1249,0.5792770669193426,0.5916810420518797,5.504787347444914,0.7863485074024927,0.9178740878693156,0.6469898575287789
4303,-0.16801579603235783,-0.019814706423133543,3.8353393774783977,0.09399519292242627,1.0247356329909074,0.26324743787756655
281,0.6976458403279852,0.35996980441377724,701.3456123793331,0.8509490522516945,1.2463130949480434,1.0923672674891831
107,0.5290459783037667,0.6068292104615873,34.730060603240354,0.8199361839060016,0.9578670270113302,0.566872391467989
323,0.38988802699330294,0.2750480945542234,51.082893769714886,0.7760328240133123,0.6764123235537962,0.5337743686380814
381,0.6044354886725176,0.17626489254384414,7.4205235103466585,0.6569005136253763,1.1175736654443813,1.1578938195914963
7986,-0.279144194960657,0.1402575799946958,3.7876388332845767,0.4558061203200058,2.1127398779156317,0.6808247238323614
5136,0.44985316609573,0.4172432178941565,43.400884986310395,0.7746949316201519,1.4736481981568377,0.8339983451888946
3258,0.5196394799649211,0.5369428094355674,38.004934980981005,0.7441712762048875,0.7503227265655703,0.6791275137689669
980,0.41493760585022443,0.380359155005182,26.762032646563163,0.6269254677515735,0.71529414152022,0.6506349007368128
1141,0.34827146245572627,-0.08219171953821358,81.89304176967482,0.5171916034778903,0.7171397354671264,0.6658799472558705
96,0.6101725471771953,0.18027337384707642,158.17707077071236,0.7092170967778537,1.2327811443506385,1.1149942824788395
310,-0.1386860994526904,-0.079844451248684,196.50634498361225,0.42429377612180075,0.39339901723049736,0.22721049141583174
1514,0.5640501525514852,0.6316681423765838,8.992522996652792,0.8284376667349346,1.1341796277088514,0.6223566989830959
4308,-3.2982338584859754,-19.16273524931094,31.415465677719144,-0.04616483384971787,5.021828481923284,2.0978383781969385
4592,0.22053708096861424,0.356767285232086,8.275430770551953,0.7554943054246749,0.7467678585654832,0.3045484272721391
1123,0.016752879048701264,0.10960137006525872,23.603594586551306,0.7673993861434025,0.3985479804433346,0.2577552132458184
3,0.665209539392893,0.32511883099177785,159.0711291677723,0.8076993525136376,1.2720814092375605,1.0328149392373005
32,0.5516592545133501,0.6638692426697259,87.33849749951598,0.8664010897161349,1.0507038573290717,0.5750413266134672
1296,-0.360567200351654,-0.026762008005846827,6.570383305390172,0.13294257836467707,0.3836218627862059,0.15180631561848032
1209,0.4755649874336131,0.28669277992170095,14.821907849615792,0.5619332227102656,0.933034782201361,0.7195624122096442
34,0.7271015705376875,0.5708717684688439,45.67461321718242,0.783761401044678,1.128587790013683,0.8942663658799477
1735,0.11168286901477453,-0.6682759785577728,3.9234807111337373,0.39671686162117775,1.6449353430429976,1.0959957470080426
153,0.8029803530524241,0.7234927695345935,528.2607567807333,0.8593986437682777,1.0607373430303253,0.8760686679214479
1002,0.5300672275579534,0.643113631076402,318.9067631900197,0.8602141425387234,1.0815053215073316,0.5588043435902043
1421,0.5482147500784877,0.6403731626954031,15.433294275071574,0.84665297865699,1.0656095423062353,0.5801309834600367
1193,-0.22073140412163794,0.033472632006288694,30.08324290133369,0.5013141304640519,0.3296086956940078,0.1100151329124345
5216,0.4335871917450622,0.4588740153829647,92.62312809054661,0.7301073509721205,1.292546695541849,0.597013823706689
1731,0.12637801436263763,0.08625046618008325,70.66114926739593,0.8121818907413689,0.4561471172693148,0.3426083560243527
603,0.35892591513138383,0.14278343139566707,41.023615563558984,0.7092507845579646,1.5652891832799967,0.9169999079722865
369,0.2341842214601506,-0.2408835108834555,95.86798499369682,0.7744589208345178,0.4498497887025775,0.5173616537417828
4430,0.533132875428266,0.47619220453962985,4.274769737330412,0.7314700817186341,1.2815043075866823,0.7419071488711387
4599,0.31717821093336396,0.5198903150005059,4.479616650758148,0.7804409102900849,1.4620430573098742,0.547721750532198
619,-1.0251978608007368,-0.41900375837095893,25.042007077764787,0.7225233807429665,3.0035501295077465,0.8989060847179188
938,0.45460571052541054,0.5143722646211089,1.9711988802725233,0.7603049356489928,1.2536423446371527,0.580873804058698
4360,0.3782914979783255,0.38504349131029436,1.1530412829930556,0.6394036292627515,1.1315458125443694,0.5109320925482833
5176,-0.2709234233966362,0.014781010806992234,1.9394245543241213,0.14480103233924166,1.1633038224482422,0.07414205440359709
639,-1.2891410996976567,-0.11920319926276601,4.19076522324882,0.5627442397481732,3.238175450160967,0.8011406810120678
290,0.21988166321351266,0.23966497808299125,15.969601558329805,0.5969387319423421,1.519176064879444,0.5797828570386929
1117,0.09654870913639102,0.21095530372733018,19.063038993097454,0.6485002637997265,0.6556644903827531,0.2423026809926734
8032,0.3567692508744621,0.5362373108089074,15.042819257165958,0.8843566936494175,0.7435262986481331,0.4215592832175631
80,0.49908446229380865,0.5037326457159598,23.51133282567389,0.7289373033194028,1.1696952048233853,0.6144550248755994
4363,0.4680844548984684,0.3894647207142866,1.76356460590327,0.6704907432236842,1.314781129210313,0.7256450519628639
4427,0.04258831910862604,-1.1887689162656723,7.176516123895732,0.37427492550028757,1.6007835889918687,1.4051719845295636
3201,0.2063434690023188,0.5047417310369832,10.804766598874501,0.8304464378953876,1.6202972179762234,0.5348401993466456
216,0.7051078755040754,0.6413237965475199,48.053216466571904,0.8205650740201832,1.1308936216694774,0.8060120306962689
646,0.13689664453802552,-1.5642596624936802,6.653738491551237,0.6171517362181052,1.5638485813982155,1.529574722191428
3322,-16.279334318812005,-60.65813718627293,32.36296864311054,-0.1291560062723613,17.684081921482868,5.3522191640612435
3285,0.014958080450953815,-5.911078293657523,248.95358754210943,0.18658090267556013,0.4544117090630155,1.1048349758869789
8092,0.21606615165102638,0.20217099289175988,1.2917856779278958,0.827835820097217,0.5374234900575237,0.39095587500159584
4503,0.2663861822797664,0.36491112827572036,14.734475272318836,0.7476831307281104,0.7320559921299351,0.36538874917205033
163,0.7031854319006196,0.501805157480055,58.32937559376867,0.8284707012234852,1.1488331511008059,1.1911158827273745
3223,0.3856722472318832,0.470113496179833,13.436596388851983,0.7563215411634698,1.0769653730540976,0.4413447146309081
4495,0.3938957596344719,0.5464287156816875,3.1614135300842383,0.8730058761153137,1.2767591869741661,0.4759397027886644
1833,0.5042759834409811,0.5035496575459212,58.61283586694827,0.7699896582898417,1.2518905282701491,0.6402935848951707
27,0.5310737172418486,0.5897821660317588,20.134412659223,0.8035647887556199,1.1247879686686795,0.5928967829649363
502,0.44817767746681936,0.3324320170252545,145.4661824077299,0.7855847395539763,1.4760625281763613,0.8213986534202258
4274,0.19955967316811996,0.39330603571878286,0.9444735743875903,0.6797066126777658,1.5682173864209419,0.5360540283337616
3188,0.36958990609756426,0.4251838570941915,377.74886087054983,0.8015776538332902,1.4361658839512104,0.5903601817293201
663,-2.1752620646853886,-10.321769882533387,22.107414066225164,0.4277108186205928,3.9132885592529947,2.1258437026656125
1806,0.32174814649607497,0.2613102228123212,66.57109225198528,0.6699024536273246,1.4774280676989717,0.6491102354962812
3206,0.1845774045520746,0.243234287251895,35.61264066635757,0.7744579817952049,0.55663924473397,0.3538761358059321
1096,0.2758643720973445,0.39266830616621917,7.510718354688175,0.7936644935499204,0.7186514163674416,0.3654599769408428
356,0.7776800669542602,0.6816722671851438,76.7224513923414,0.9438374144126466,0.8301910995581074,0.8679513198084856
73,0.5230112962131077,0.6009639323399674,9.8640976894737,0.8202075997595816,1.182906737003385,0.5978333157571809
4290,0.3076515200657369,-0.6141250167916859,3.254134006222454,0.46991215699707023,1.2331900245592866,1.3794413114222346
545,-0.1726952174792562,-3.4237482048155696,16.744157368242863,0.36822028793785083,1.6969927470098243,1.7001925300523328
990,0.40605896872181135,-0.1789188299203941,6.5000605463661305,0.4285259646481882,1.1593815977759259,1.027944263184195
1194,0.14453409460178435,0.30193524768712077,26.096400034924997,0.6597409317759111,0.4768745774905601,0.4148628587122643
293,0.13986481904567227,0.16130744594903956,10.406784070028937,0.6080693650618727,1.693113529385486,0.6747054530196894
4614,0.5573521860521855,0.26681124169558323,11.45183823797982,0.7554918250839016,1.279395051921509,1.2410212533237577
4271,0.3845801582034555,0.4750193838427349,13.379320957034805,0.7622180935413835,0.87011228855937,0.44743278322496793
1370,0.06874318926865974,0.15799447316746595,34.753406353227696,0.6360862669490921,0.7214141956876594,0.18932374398524163
1272,0.07938005588296526,0.180048994765186,13.150099337053613,0.7334374217759136,0.42001961668326343,0.33659346674580354
630,-1.2392106013142685,-2.321249107513384,12.255840961542429,0.509028024627222,3.1622457990494075,1.3125759762520959
675,0.26547036290192294,-0.13843798850377276,23.386735595062863,0.6013719448811529,1.5966538892043278,0.8430490587955973
1277,0.49506294124469163,0.5341363018454544,5.457719679065005,0.7579616167378848,0.9738878969349816,0.5576234495298773
237,0.28709711495994816,0.0838383951731706,24.64703176378427,0.46808819778743077,1.412537156961875,0.7652374555189453
1263,0.2944008956440849,0.5099757696506027,10.228442091214326,0.8658419081830062,1.6914779686765644,0.9584076773571755
1558,0.3696537839331435,-0.02079262543100313,5.008271828268514,0.7592862807726695,1.5128007255606952,1.2764573626257303
1805,0.1583573112706509,-2.3688041171401673,14.271926174148133,0.34517426677695695,1.4955055100550938,1.1844992252165665
1172,0.09278225519813632,0.17885234430154562,14.886375777163328,0.48525950130983336,0.6044817954312256,0.36624010434055454
3133,-0.7351413776635145,-4.933653423027877,11.02553527222752,0.7459304788635381,2.4254258588657063,1.9562036392874125
1372,0.38163438159121355,0.39603456493090483,25.674913780018787,0.7543082647457525,0.8025676134400531,0.4679924229909114
568,0.4494984586201707,0.4302247002627284,21.599785616138853,0.7306437248609838,1.2633628713891922,0.5985785978819237
1261,0.39597450565085823,0.5203322393402814,2.0767163128251647,0.824364331973362,0.9173469157871437,0.42801453024516073
1817,-1.9393415149326207,-23.3426505014032,34.84999084912087,0.3458804373792305,2.3882929150021086,3.506890289054979
5162,-4.876181358466405,-305.2419030900655,0.6227658374491668,0.08837604694534072,6.804310870006301,1.0917848033815165
8023,-1.3148798555953451,-3.6362693015812306,2.2577159389469457,0.6632003785890913,2.7032807345828136,2.5310354339654015
4608,0.3612577597201163,0.41200834332742964,5.555498190055555,0.6947126924990854,0.8983985952971345,0.4482133891086054
199,0.4352451481106049,-0.1509352827501429,89.49648879365307,0.6776133908158337,1.4222036199338748,1.1917264203652704
4391,0.4751736525565058,0.48523483477992124,9.521895801158694,0.7251134342688826,1.298004347230065,0.666723118138365
4285,0.24393740239913286,0.07251492007145677,0.46299333742661397,0.5295964614617887,1.5851336600906822,0.9107264750859347
631,0.4414327251377772,0.5384001045848954,86.10344137131563,0.8025098100606963,0.9947130806476013,0.4775374904277733
1497,0.3152633199519548,0.49379854981159776,3.232615954522011,0.8164248059345401,1.4021637323980154,0.47709580086717107
4359,0.4664531856259312,0.32795853579713896,12.108588679267324,0.6640377704184687,1.3823212500658484,0.8398998901580311
3113,0.27425854148993123,0.18716683945022006,4.249960025423408,0.6205205320176063,1.584467944212696,0.7972853725852372
1139,0.35742409431446187,0.45503961856935726,5.369583786230766,0.7680234997514015,0.9776537278495153,0.4011750322331425
842,0.415490385349064,0.5276719153471989,148.21093911108656,0.8634403213869404,0.7055687801823847,0.5138794382118828
